% SARTA for CrIS, June 2003 version, Scott Hannon <hannon@umbc.edu>
%
% Error estimates for fast model versus radiance from training transmittance
% 48 regression profiles at 6 angles each
%
% channel number   wavenumber      mean BT(K)      error RMS(K)    error bias(K)   error std(K)
%---------------   -------------   -------------   -------------   -------------   -------------
   7.4600000e+02   1.2200000e+03   2.6688001e+02   3.0730778e-02  -4.1850274e-04   3.0781415e-02
   7.4700000e+02   1.2212500e+03   2.6774492e+02   3.6843264e-02   2.1743246e-03   3.6843068e-02
   7.4800000e+02   1.2225000e+03   2.6816725e+02   3.4947217e-02  -2.2727783e-03   3.4933936e-02
   7.4900000e+02   1.2237500e+03   2.6645481e+02   2.8277817e-02  -2.5738782e-03   2.8209452e-02
   7.5000000e+02   1.2250000e+03   2.6259282e+02   2.4044335e-02  -8.0336406e-03   2.2701987e-02
   7.5100000e+02   1.2262500e+03   2.6570766e+02   2.9070119e-02  -2.8419129e-03   2.8981231e-02
   7.5200000e+02   1.2275000e+03   2.6976008e+02   2.6658672e-02  -2.5636698e-03   2.6581304e-02
   7.5300000e+02   1.2287500e+03   2.6825212e+02   3.6053030e-02   2.3371680e-03   3.6039820e-02
   7.5400000e+02   1.2300000e+03   2.6766839e+02   3.7480860e-02  -7.7874501e-03   3.6726748e-02
   7.5500000e+02   1.2312500e+03   2.7054620e+02   2.4409829e-02   3.8968674e-03   2.4138711e-02
   7.5600000e+02   1.2325000e+03   2.7115419e+02   1.4062964e-02  -7.0555839e-03   1.2186111e-02
   7.5700000e+02   1.2337500e+03   2.7076746e+02   1.7824090e-02   2.8319509e-03   1.7628309e-02
   7.5800000e+02   1.2350000e+03   2.6955533e+02   4.2730377e-02  -5.2366863e-03   4.2482098e-02
   7.5900000e+02   1.2362500e+03   2.6525204e+02   4.8957824e-02   1.1016119e-03   4.9030626e-02
   7.6000000e+02   1.2375000e+03   2.6436409e+02   4.5509996e-02   1.6042460e-04   4.5588929e-02
   7.6100000e+02   1.2387500e+03   2.6600769e+02   3.0939470e-02   1.7534090e-03   3.0943513e-02
   7.6200000e+02   1.2400000e+03   2.6640797e+02   2.6795761e-02   5.0009711e-04   2.6837727e-02
   7.6300000e+02   1.2412500e+03   2.6520302e+02   3.0273153e-02   1.3008194e-03   3.0297839e-02
   7.6400000e+02   1.2425000e+03   2.6227081e+02   3.0418265e-02  -2.1475296e-03   3.0395178e-02
   7.6500000e+02   1.2437500e+03   2.5844332e+02   7.2880998e-02  -5.0988613e-03   7.2828967e-02
   7.6600000e+02   1.2450000e+03   2.5860870e+02   1.0563937e-01   4.1376851e-03   1.0574204e-01
   7.6700000e+02   1.2462500e+03   2.6157650e+02   3.3537057e-02   4.1483138e-04   3.3592863e-02
   7.6800000e+02   1.2475000e+03   2.6224016e+02   3.4663198e-02  -2.3009086e-04   3.4722769e-02
   7.6900000e+02   1.2487500e+03   2.6287382e+02   3.2954745e-02   1.1574537e-03   3.2991740e-02
   7.7000000e+02   1.2500000e+03   2.6401472e+02   2.9586422e-02   2.0290748e-04   2.9637224e-02
   7.7100000e+02   1.2512500e+03   2.6449394e+02   1.9336878e-02  -1.0092156e-03   1.9344137e-02
   7.7200000e+02   1.2525000e+03   2.6102319e+02   2.1649623e-02  -2.9322815e-04   2.1685318e-02
   7.7300000e+02   1.2537500e+03   2.5650119e+02   2.7077558e-02   1.1533725e-03   2.7100072e-02
   7.7400000e+02   1.2550000e+03   2.5854073e+02   2.3435106e-02  -7.8833030e-04   2.3462613e-02
   7.7500000e+02   1.2562500e+03   2.6060308e+02   1.8737617e-02   1.7591195e-04   1.8769405e-02
   7.7600000e+02   1.2575000e+03   2.6006417e+02   1.5608693e-02  -1.8227205e-03   1.5528886e-02
   7.7700000e+02   1.2587500e+03   2.5419407e+02   3.7115870e-02  -5.7458080e-03   3.6732253e-02
   7.7800000e+02   1.2600000e+03   2.4461062e+02   6.4238460e-02  -1.9242443e-02   6.1395410e-02
   7.7900000e+02   1.2612500e+03   2.4665623e+02   3.8411234e-02  -1.1126902e-02   3.6828310e-02
   7.8000000e+02   1.2625000e+03   2.5100078e+02   2.2153838e-02   2.3417865e-05   2.2192387e-02
   7.8100000e+02   1.2637500e+03   2.5258801e+02   1.8126714e-02  -7.5819576e-04   1.8142375e-02
   7.8200000e+02   1.2650000e+03   2.5122604e+02   3.3942673e-02  -2.4634305e-03   3.3912088e-02
   7.8300000e+02   1.2662500e+03   2.4994066e+02   3.0942267e-02  -2.6175945e-04   3.0995017e-02
   7.8400000e+02   1.2675000e+03   2.4717181e+02   6.3126944e-02  -3.1586909e-03   6.3157613e-02
   7.8500000e+02   1.2687500e+03   2.4314311e+02   2.1722793e-02  -1.9772980e-03   2.1670269e-02
   7.8600000e+02   1.2700000e+03   2.4183573e+02   8.5374086e-02   8.7116709e-03   8.5076279e-02
   7.8700000e+02   1.2712500e+03   2.3909689e+02   4.8044439e-02  -1.1438155e-02   4.6744236e-02
   7.8800000e+02   1.2725000e+03   2.4535882e+02   6.7698181e-02  -1.0071877e-02   6.7061288e-02
   7.8900000e+02   1.2737500e+03   2.5047705e+02   2.7638891e-02  -1.1838655e-03   2.7661590e-02
   7.9000000e+02   1.2750000e+03   2.4889642e+02   2.6092412e-02  -2.7454165e-03   2.5992740e-02
   7.9100000e+02   1.2762500e+03   2.4759783e+02   2.7422999e-02   1.2639236e-03   2.7441539e-02
   7.9200000e+02   1.2775000e+03   2.4933408e+02   2.7999928e-02  -6.0306583e-03   2.7390365e-02
   7.9300000e+02   1.2787500e+03   2.5345777e+02   1.9229054e-02  -8.0379966e-04   1.9245688e-02
   7.9400000e+02   1.2800000e+03   2.5262242e+02   2.1660893e-02  -3.0304106e-03   2.1485198e-02
   7.9500000e+02   1.2812500e+03   2.5038409e+02   3.1021398e-02   1.7750047e-03   3.1024483e-02
   7.9600000e+02   1.2825000e+03   2.4653404e+02   4.1962560e-02   1.9351200e-03   4.1990881e-02
   7.9700000e+02   1.2837500e+03   2.4964575e+02   6.4009352e-02  -2.8700091e-03   6.4056283e-02
   7.9800000e+02   1.2850000e+03   2.5787773e+02   1.8825832e-02  -5.2625564e-03   1.8106790e-02
   7.9900000e+02   1.2862500e+03   2.5572537e+02   3.2515955e-02  -3.4833555e-03   3.2385108e-02
   8.0000000e+02   1.2875000e+03   2.4572821e+02   7.8631469e-02  -3.2314792e-03   7.8701794e-02
   8.0100000e+02   1.2887500e+03   2.4372470e+02   8.2452788e-02  -1.9359047e-03   8.2573540e-02
   8.0200000e+02   1.2900000e+03   2.5036683e+02   3.1977343e-02  -1.6941951e-03   3.1988015e-02
   8.0300000e+02   1.2912500e+03   2.5256760e+02   2.5624422e-02  -2.0146151e-03   2.5589569e-02
   8.0400000e+02   1.2925000e+03   2.5012276e+02   2.1918207e-02  -2.9177606e-03   2.1760944e-02
   8.0500000e+02   1.2937500e+03   2.4630621e+02   2.7288708e-02   6.6248382e-04   2.7328152e-02
   8.0600000e+02   1.2950000e+03   2.4434328e+02   3.9983753e-02   2.4746675e-03   3.9976563e-02
   8.0700000e+02   1.2962500e+03   2.4293756e+02   8.3114081e-02  -2.2127194e-03   8.3229243e-02
   8.0800000e+02   1.2975000e+03   2.4222134e+02   8.7124803e-02  -5.1972544e-04   8.7274904e-02
   8.0900000e+02   1.2987500e+03   2.4437326e+02   2.7812414e-02  -1.9100209e-03   2.7795048e-02
   8.1000000e+02   1.3000000e+03   2.4266578e+02   2.9296528e-02   7.5479875e-04   2.9337780e-02
   8.1100000e+02   1.3012500e+03   2.3838021e+02   3.7744554e-02  -3.2752114e-03   3.7667637e-02
   8.1200000e+02   1.3025000e+03   2.3302957e+02   3.4271732e-02  -8.1217394e-03   3.3353435e-02
   8.1300000e+02   1.3037500e+03   2.2730504e+02   7.8839704e-02  -5.0240494e-02   6.0864229e-02
   8.1400000e+02   1.3050000e+03   2.2495259e+02   4.3305954e-02  -1.2550973e-02   4.1519446e-02
   8.1500000e+02   1.3062500e+03   2.3451636e+02   6.1294068e-02  -2.7206089e-03   6.1340245e-02
   8.1600000e+02   1.3075000e+03   2.4667239e+02   4.5116207e-02  -5.2590191e-03   4.4886643e-02
   8.1700000e+02   1.3087500e+03   2.5247470e+02   3.1573723e-02  -1.1050778e-02   2.9628167e-02
   8.1800000e+02   1.3100000e+03   2.5550492e+02   1.8172483e-02  -3.1475460e-03   1.7928978e-02
   8.1900000e+02   1.3112500e+03   2.5167701e+02   3.8619056e-02  -3.8501396e-03   3.8493543e-02
   8.2000000e+02   1.3125000e+03   2.4694368e+02   7.2749209e-02  -1.1674714e-02   7.1931315e-02
   8.2100000e+02   1.3137500e+03   2.4782922e+02   3.0770711e-02  -1.4221438e-02   2.7334625e-02
   8.2200000e+02   1.3150000e+03   2.5249282e+02   3.1338260e-02  -9.7920894e-03   2.9820955e-02
   8.2300000e+02   1.3162500e+03   2.5101413e+02   6.2147693e-02  -8.0513861e-03   6.1731213e-02
   8.2400000e+02   1.3175000e+03   2.4821669e+02   6.1464527e-02  -1.1167069e-02   6.0546788e-02
   8.2500000e+02   1.3187500e+03   2.4567767e+02   4.5412949e-02  -1.0258853e-02   4.4316035e-02
   8.2600000e+02   1.3200000e+03   2.4691345e+02   3.2806771e-02  -1.6386959e-02   2.8470446e-02
   8.2700000e+02   1.3212500e+03   2.5136709e+02   8.0623025e-02  -4.6827838e-03   8.0627015e-02
   8.2800000e+02   1.3225000e+03   2.5410197e+02   3.7839381e-02  -2.8469854e-04   3.7904173e-02
   8.2900000e+02   1.3237500e+03   2.5849075e+02   1.6604216e-02  -3.5463532e-03   1.6249313e-02
   8.3000000e+02   1.3250000e+03   2.6137674e+02   1.2732367e-02  -2.0853350e-03   1.2582299e-02
   8.3100000e+02   1.3262500e+03   2.5636520e+02   3.8141286e-02   1.1988587e-03   3.8188797e-02
   8.3200000e+02   1.3275000e+03   2.5144306e+02   5.9490133e-02   1.2291425e-03   5.9580962e-02
   8.3300000e+02   1.3287500e+03   2.5727440e+02   2.3009170e-02  -2.7794754e-03   2.2880432e-02
   8.3400000e+02   1.3300000e+03   2.6003180e+02   2.3679753e-02  -5.3568414e-03   2.3106032e-02
   8.3500000e+02   1.3312500e+03   2.5672646e+02   4.5031411e-02  -6.7020156e-04   4.5104798e-02
   8.3600000e+02   1.3325000e+03   2.4908156e+02   6.3736747e-02   2.1763670e-03   6.3810457e-02
   8.3700000e+02   1.3337500e+03   2.5491563e+02   3.0814629e-02   6.5153144e-04   3.0861365e-02
   8.3800000e+02   1.3350000e+03   2.5771374e+02   2.4883587e-02  -5.4904301e-03   2.4312559e-02
   8.3900000e+02   1.3362500e+03   2.4845662e+02   9.8349086e-02   1.4552689e-04   9.8520169e-02
   8.4000000e+02   1.3375000e+03   2.3801355e+02   6.6917141e-02  -1.3396832e-02   6.5676524e-02
   8.4100000e+02   1.3387500e+03   2.3736667e+02   1.0112412e-01  -5.9281320e-03   1.0112593e-01
   8.4200000e+02   1.3400000e+03   2.3805336e+02   7.6415616e-02  -1.2230670e-02   7.5561776e-02
   8.4300000e+02   1.3412500e+03   2.3915450e+02   1.5071109e-01   1.9791666e-02   1.4966596e-01
   8.4400000e+02   1.3425000e+03   2.4385138e+02   4.0204825e-02  -1.9635884e-03   4.0226745e-02
   8.4500000e+02   1.3437500e+03   2.5468820e+02   2.3210383e-02  -3.8847632e-05   2.3250751e-02
   8.4600000e+02   1.3450000e+03   2.5817149e+02   1.1271527e-02  -7.9859230e-04   1.1262772e-02
   8.4700000e+02   1.3462500e+03   2.5125828e+02   3.2236728e-02   1.0759874e-03   3.2274848e-02
   8.4800000e+02   1.3475000e+03   2.4704592e+02   3.5212096e-02   8.0821898e-04   3.5264095e-02
   8.4900000e+02   1.3487500e+03   2.4879413e+02   8.3762606e-02   5.1671082e-03   8.3748605e-02
   8.5000000e+02   1.3500000e+03   2.4943603e+02   8.4256383e-02   7.3231500e-03   8.4083639e-02
   8.5100000e+02   1.3512500e+03   2.5071158e+02   3.5750437e-02  -3.9135200e-03   3.5597444e-02
   8.5200000e+02   1.3525000e+03   2.5244466e+02   3.9125404e-02   2.0477245e-03   3.9139791e-02
   8.5300000e+02   1.3537500e+03   2.5218688e+02   5.4934360e-02  -7.7202272e-03   5.4483844e-02
   8.5400000e+02   1.3550000e+03   2.4638191e+02   7.1586372e-02  -1.3896018e-02   7.0346942e-02
   8.5500000e+02   1.3562500e+03   2.4864842e+02   3.2776651e-02  -6.1907522e-03   3.2242722e-02
   8.5600000e+02   1.3575000e+03   2.5316008e+02   2.9162687e-02  -3.2312700e-03   2.9033569e-02
   8.5700000e+02   1.3587500e+03   2.5285936e+02   3.0965940e-02  -2.7261706e-03   3.0899395e-02
   8.5800000e+02   1.3600000e+03   2.4810709e+02   4.8391581e-02  -1.1897198e-02   4.6987955e-02
   8.5900000e+02   1.3612500e+03   2.4186917e+02   4.7960709e-02  -1.8512015e-02   4.4321051e-02
   8.6000000e+02   1.3625000e+03   2.3814268e+02   7.0602039e-02  -1.9248155e-02   6.8045820e-02
   8.6100000e+02   1.3637500e+03   2.4215113e+02   6.8206353e-02  -2.9260570e-02   6.1718327e-02
   8.6200000e+02   1.3650000e+03   2.5113814e+02   3.0791193e-02  -6.1154930e-03   3.0230307e-02
   8.6300000e+02   1.3662500e+03   2.5472801e+02   2.7919910e-02   1.4422174e-03   2.7931169e-02
   8.6400000e+02   1.3675000e+03   2.5166976e+02   8.2171744e-02  -1.1518463e-02   8.1502056e-02
   8.6500000e+02   1.3687500e+03   2.4631609e+02   1.0838452e-01  -2.0284842e-02   1.0665471e-01
   8.6600000e+02   1.3700000e+03   2.5078605e+02   4.6059258e-02  -7.8963604e-03   4.5456323e-02
   8.6700000e+02   1.3712500e+03   2.5250445e+02   1.8579232e-02  -2.6067949e-03   1.8427468e-02
   8.6800000e+02   1.3725000e+03   2.4633369e+02   4.5852804e-02  -1.4522660e-02   4.3567910e-02
   8.6900000e+02   1.3737500e+03   2.3730886e+02   4.4904170e-02  -2.5686399e-02   3.6896074e-02
   8.7000000e+02   1.3750000e+03   2.3812063e+02   5.1319639e-02  -2.8691928e-02   4.2623784e-02
   8.7100000e+02   1.3762500e+03   2.4707267e+02   3.4806384e-02  -2.0051762e-02   2.8499675e-02
   8.7200000e+02   1.3775000e+03   2.5050881e+02   1.9785471e-02  -8.7755786e-03   1.7763720e-02
   8.7300000e+02   1.3787500e+03   2.4923515e+02   2.4593695e-02  -1.3226797e-02   2.0770160e-02
   8.7400000e+02   1.3800000e+03   2.5152735e+02   1.9665625e-02  -1.1781407e-02   1.5773368e-02
   8.7500000e+02   1.3812500e+03   2.5555548e+02   1.2640374e-02  -5.7094197e-03   1.1297111e-02
   8.7600000e+02   1.3825000e+03   2.5612267e+02   1.0330940e-02  -4.7282798e-03   9.2013950e-03
   8.7700000e+02   1.3837500e+03   2.5542604e+02   9.2127267e-03  -1.4824639e-03   9.1084963e-03
   8.7800000e+02   1.3850000e+03   2.5305238e+02   1.1786129e-02  -5.9724928e-03   1.0178501e-02
   8.7900000e+02   1.3862500e+03   2.4405143e+02   4.3225593e-02  -2.7297558e-02   3.3573936e-02
   8.8000000e+02   1.3875000e+03   2.3863922e+02   5.3094145e-02  -3.4481394e-02   4.0443804e-02
   8.8100000e+02   1.3887500e+03   2.4555369e+02   2.7326285e-02  -1.7615102e-02   2.0927367e-02
   8.8200000e+02   1.3900000e+03   2.4960958e+02   9.3782715e-03  -3.2978920e-03   8.7945689e-03
   8.8300000e+02   1.3912500e+03   2.5011121e+02   9.1499093e-03  -2.1768485e-03   8.9026609e-03
   8.8400000e+02   1.3925000e+03   2.4897706e+02   1.3014373e-02  -9.3620789e-03   9.0559445e-03
   8.8500000e+02   1.3937500e+03   2.4028091e+02   4.3118432e-02  -2.9437176e-02   3.1561220e-02
   8.8600000e+02   1.3950000e+03   2.3420924e+02   1.0044113e-01  -8.5311322e-02   5.3105465e-02
   8.8700000e+02   1.3962500e+03   2.3866951e+02   3.5627953e-02  -1.7216180e-02   3.1246509e-02
   8.8800000e+02   1.3975000e+03   2.4043970e+02   3.6746464e-02  -2.6277279e-02   2.5731425e-02
   8.8900000e+02   1.3987500e+03   2.3604785e+02   4.1470633e-02  -1.7742733e-02   3.7548693e-02
   8.9000000e+02   1.4000000e+03   2.4085228e+02   6.5468812e-02   6.2007812e-03   6.5287948e-02
   8.9100000e+02   1.4012500e+03   2.4941541e+02   7.1824487e-03  -3.2890406e-03   6.3962362e-03
   8.9200000e+02   1.4025000e+03   2.5148993e+02   5.0523498e-03   6.0672706e-04   5.0245179e-03
   8.9300000e+02   1.4037500e+03   2.4611716e+02   2.4140716e-02  -1.4135137e-02   1.9603736e-02
   8.9400000e+02   1.4050000e+03   2.4107039e+02   6.6219948e-02  -5.4159564e-02   3.8169120e-02
   8.9500000e+02   1.4062500e+03   2.4759580e+02   2.5576036e-02  -1.5724965e-02   2.0205859e-02
   8.9600000e+02   1.4075000e+03   2.5359232e+02   6.4698590e-03   1.4350497e-03   6.3196822e-03
   8.9700000e+02   1.4087500e+03   2.5350806e+02   6.8633021e-03  -5.7634405e-04   6.8509645e-03
   8.9800000e+02   1.4100000e+03   2.5115189e+02   1.4712168e-02  -8.0827301e-03   1.2314378e-02
   8.9900000e+02   1.4112500e+03   2.4829480e+02   2.3237855e-02  -1.3542399e-02   1.8916760e-02
   9.0000000e+02   1.4125000e+03   2.4962765e+02   1.9760172e-02  -1.1892643e-02   1.5808136e-02
   9.0100000e+02   1.4137500e+03   2.5179307e+02   5.7723928e-03  -1.8625316e-03   5.4731624e-03
   9.0200000e+02   1.4150000e+03   2.4855867e+02   1.1467530e-02  -7.2872326e-03   8.8698176e-03
   9.0300000e+02   1.4162500e+03   2.4303907e+02   2.7854608e-02  -1.4248085e-02   2.3976391e-02
   9.0400000e+02   1.4175000e+03   2.3678141e+02   7.2920539e-02  -5.8729680e-02   4.3298258e-02
   9.0500000e+02   1.4187500e+03   2.3038134e+02   7.3694955e-02  -3.4645373e-02   6.5156622e-02
   9.0600000e+02   1.4200000e+03   2.3299172e+02   1.2022266e-01   2.4152759e-02   1.1797652e-01
   9.0700000e+02   1.4212500e+03   2.4221639e+02   1.6333951e-02  -9.1178290e-03   1.3575827e-02
   9.0800000e+02   1.4225000e+03   2.4256905e+02   2.9098164e-02  -2.1386669e-02   1.9765374e-02
   9.0900000e+02   1.4237500e+03   2.3805934e+02   5.2593030e-02  -3.0656014e-02   4.2808863e-02
   9.1000000e+02   1.4250000e+03   2.4374511e+02   4.1966954e-02  -2.9249619e-02   3.0146985e-02
   9.1100000e+02   1.4262500e+03   2.4958505e+02   4.9870206e-03   2.2482587e-04   4.9906220e-03
   9.1200000e+02   1.4275000e+03   2.4842441e+02   7.9108349e-03  -3.0463421e-03   7.3134689e-03
   9.1300000e+02   1.4287500e+03   2.4210018e+02   2.7060928e-02  -1.7121311e-02   2.0992492e-02
   9.1400000e+02   1.4300000e+03   2.3730304e+02   4.8664654e-02   1.3848737e-03   4.8729619e-02
   9.1500000e+02   1.4312500e+03   2.4167681e+02   2.2949623e-02  -1.4187322e-02   1.8070388e-02
   9.1600000e+02   1.4325000e+03   2.4356405e+02   1.8675579e-02  -1.1570329e-02   1.4685147e-02
   9.1700000e+02   1.4337500e+03   2.4247482e+02   1.5115425e-02  -6.7210732e-03   1.3562519e-02
   9.1800000e+02   1.4350000e+03   2.3914731e+02   6.3576106e-02  -5.3667425e-02   3.4143472e-02
   9.1900000e+02   1.4362500e+03   2.3101455e+02   7.4103243e-02  -3.3008194e-02   6.6461168e-02
   9.2000000e+02   1.4375000e+03   2.3360088e+02   1.2346296e-01   2.4038789e-02   1.2131091e-01
   9.2100000e+02   1.4387500e+03   2.4342157e+02   1.3408654e-02  -7.3786720e-03   1.1215345e-02
   9.2200000e+02   1.4400000e+03   2.4831340e+02   8.0380162e-03   1.2504862e-03   7.9539714e-03
   9.2300000e+02   1.4412500e+03   2.5013487e+02   5.4972881e-03   1.1819834e-03   5.3780592e-03
   9.2400000e+02   1.4425000e+03   2.5100772e+02   4.3701232e-03   1.2469946e-03   4.1957248e-03
   9.2500000e+02   1.4437500e+03   2.5108364e+02   6.4229407e-03  -1.2742057e-03   6.3062392e-03
   9.2600000e+02   1.4450000e+03   2.4897985e+02   6.7142859e-03  -2.2089496e-03   6.3515552e-03
   9.2700000e+02   1.4462500e+03   2.4326954e+02   1.7181878e-02  -1.0454159e-02   1.3659258e-02
   9.2800000e+02   1.4475000e+03   2.3658600e+02   6.2509941e-02   1.0104602e-02   6.1795218e-02
   9.2900000e+02   1.4487500e+03   2.3908751e+02   3.2782233e-02  -1.9767768e-02   2.6197197e-02
   9.3000000e+02   1.4500000e+03   2.4469939e+02   8.1893712e-03  -4.1899188e-03   7.0486092e-03
   9.3100000e+02   1.4512500e+03   2.4318763e+02   1.4838654e-02  -8.1972731e-03   1.2390458e-02
   9.3200000e+02   1.4525000e+03   2.4101166e+02   3.1415548e-02  -2.5373366e-02   1.8555983e-02
   9.3300000e+02   1.4537500e+03   2.3911963e+02   1.5341391e-02  -8.3852089e-03   1.2869406e-02
   9.3400000e+02   1.4550000e+03   2.3250194e+02   1.1767795e-01  -5.4130395e-03   1.1775801e-01
   9.3500000e+02   1.4562500e+03   2.2542446e+02   6.2729574e-02  -1.7938778e-02   6.0214527e-02
   9.3600000e+02   1.4575000e+03   2.2319740e+02   8.4282142e-02   1.3433750e-02   8.3349480e-02
   9.3700000e+02   1.4587500e+03   2.2690001e+02   4.6104721e-02  -2.1389853e-02   4.0913711e-02
   9.3800000e+02   1.4600000e+03   2.3552947e+02   4.3563038e-02   3.2142842e-03   4.3519914e-02
   9.3900000e+02   1.4612500e+03   2.4152931e+02   3.5782640e-03  -8.1858027e-04   3.4894380e-03
   9.4000000e+02   1.4625000e+03   2.4141894e+02   3.3271316e-03  -1.0292489e-03   3.1694370e-03
   9.4100000e+02   1.4637500e+03   2.3528032e+02   3.5602354e-02  -1.9938846e-02   2.9546595e-02
   9.4200000e+02   1.4650000e+03   2.2995187e+02   5.0982793e-02  -3.7046475e-03   5.0936525e-02
   9.4300000e+02   1.4662500e+03   2.3574697e+02   2.8022465e-02  -1.6540922e-02   2.2659198e-02
   9.4400000e+02   1.4675000e+03   2.4150952e+02   4.3486745e-03  -1.8008566e-03   3.9651580e-03
   9.4500000e+02   1.4687500e+03   2.4277272e+02   4.7516724e-03   3.7656129e-03   2.9030697e-03
   9.4600000e+02   1.4700000e+03   2.3953570e+02   2.5911584e-02  -2.0818098e-02   1.5454653e-02
   9.4700000e+02   1.4712500e+03   2.3131850e+02   5.3047861e-02  -2.8339924e-02   4.4921387e-02
   9.4800000e+02   1.4725000e+03   2.2521472e+02   7.8634474e-02   3.9180254e-03   7.8673509e-02
   9.4900000e+02   1.4737500e+03   2.2852457e+02   4.1125841e-02  -1.6927436e-02   3.7545859e-02
   9.5000000e+02   1.4750000e+03   2.3262062e+02   4.4185463e-02   4.3653861e-03   4.4045826e-02
   9.5100000e+02   1.4762500e+03   2.3344983e+02   4.9196683e-02  -2.4953292e-02   4.2472466e-02
   9.5200000e+02   1.4775000e+03   2.4021141e+02   6.7593252e-02   1.7270202e-02   6.5463486e-02
   9.5300000e+02   1.4787500e+03   2.4554448e+02   3.8015119e-03   1.6750683e-03   3.4185108e-03
   9.5400000e+02   1.4800000e+03   2.4380636e+02   2.1997294e-02  -1.6484715e-02   1.4590212e-02
   9.5500000e+02   1.4812500e+03   2.3994617e+02   2.5130790e-02  -1.3382650e-02   2.1308163e-02
   9.5600000e+02   1.4825000e+03   2.4313456e+02   1.9402729e-02  -1.4631732e-02   1.2764956e-02
   9.5700000e+02   1.4837500e+03   2.4532228e+02   3.2030991e-03   3.3670362e-04   3.1908977e-03
   9.5800000e+02   1.4850000e+03   2.4267473e+02   9.3281219e-03  -6.6196704e-03   6.5836406e-03
   9.5900000e+02   1.4862500e+03   2.3594767e+02   3.3070539e-02  -1.8328154e-02   2.7574980e-02
   9.6000000e+02   1.4875000e+03   2.3056594e+02   7.5741647e-02   1.4013402e-02   7.4563571e-02
   9.6100000e+02   1.4887500e+03   2.2985761e+02   3.9607903e-02  -1.5232391e-02   3.6625373e-02
   9.6200000e+02   1.4900000e+03   2.2706780e+02   1.0698858e-01   2.0545864e-03   1.0715505e-01
   9.6300000e+02   1.4912500e+03   2.3171638e+02   4.4630735e-02  -2.4361099e-02   3.7460806e-02
   9.6400000e+02   1.4925000e+03   2.3853134e+02   1.9217022e-02   1.7969882e-03   1.9166122e-02
   9.6500000e+02   1.4937500e+03   2.3962385e+02   2.9822741e-03   1.0895020e-03   2.7809706e-03
   9.6600000e+02   1.4950000e+03   2.3444880e+02   3.2964753e-02   2.4642342e-03   3.2929738e-02
   9.6700000e+02   1.4962500e+03   2.2841597e+02   4.4537749e-02  -1.8960164e-02   4.0370562e-02
   9.6800000e+02   1.4975000e+03   2.2874185e+02   3.3794399e-02  -2.4320183e-04   3.3852346e-02
   9.6900000e+02   1.4987500e+03   2.2879805e+02   3.9187858e-02  -1.5462356e-02   3.6071062e-02
   9.7000000e+02   1.5000000e+03   2.3222012e+02   4.4025431e-02  -5.1245469e-04   4.4099075e-02
   9.7100000e+02   1.5012500e+03   2.3489762e+02   9.0333557e-03  -3.9780486e-03   8.1243973e-03
   9.7200000e+02   1.5025000e+03   2.3557630e+02   2.0163915e-02  -1.6098800e-02   1.2162473e-02
   9.7300000e+02   1.5037500e+03   2.3337315e+02   1.4863666e-02  -7.1818700e-03   1.3036080e-02
   9.7400000e+02   1.5050000e+03   2.2585367e+02   6.2701636e-02  -2.5436794e-03   6.2759071e-02
   9.7500000e+02   1.5062500e+03   2.2032136e+02   4.0410490e-02  -4.5534477e-03   4.0223022e-02
   9.7600000e+02   1.5075000e+03   2.2149088e+02   5.5600166e-02   8.8793856e-03   5.4982103e-02
   9.7700000e+02   1.5087500e+03   2.2563458e+02   3.6958807e-02  -1.2843678e-02   3.4715674e-02
   9.7800000e+02   1.5100000e+03   2.3020473e+02   8.9152602e-02   1.6686016e-02   8.7729626e-02
   9.7900000e+02   1.5112500e+03   2.3277416e+02   2.5679234e-02  -9.1987549e-03   2.4016843e-02
   9.8000000e+02   1.5125000e+03   2.3355871e+02   7.8026393e-02   1.8868723e-02   7.5842348e-02
   9.8100000e+02   1.5137500e+03   2.3561893e+02   1.8821882e-02  -6.8924692e-03   1.7544969e-02
   9.8200000e+02   1.5150000e+03   2.3246681e+02   8.8266662e-02   2.8213519e-03   8.8375122e-02
   9.8300000e+02   1.5162500e+03   2.2705411e+02   4.4082870e-02  -1.7622905e-02   4.0477420e-02
   9.8400000e+02   1.5175000e+03   2.2612608e+02   4.7562742e-02   3.2914515e-03   4.7531309e-02
   9.8500000e+02   1.5187500e+03   2.3016349e+02   3.4219619e-02  -1.4171761e-02   3.1201343e-02
   9.8600000e+02   1.5200000e+03   2.2726072e+02   5.3921842e-02   3.3148378e-03   5.3913537e-02
   9.8700000e+02   1.5212500e+03   2.2278774e+02   3.9517187e-02  -3.7105996e-03   3.9411073e-02
   9.8800000e+02   1.5225000e+03   2.2380739e+02   7.2752715e-02  -5.9054275e-03   7.2638862e-02
   9.8900000e+02   1.5237500e+03   2.2773641e+02   3.3670084e-02  -1.1549412e-02   3.1682344e-02
   9.9000000e+02   1.5250000e+03   2.2788935e+02   5.1841487e-02   2.8785382e-03   5.1851607e-02
   9.9100000e+02   1.5262500e+03   2.2894766e+02   3.9639710e-02  -1.3348872e-02   3.7389414e-02
   9.9200000e+02   1.5275000e+03   2.2996390e+02   6.8184485e-02   1.6500435e-02   6.6272997e-02
   9.9300000e+02   1.5287500e+03   2.3221275e+02   3.3550200e-02  -1.6155409e-02   2.9455582e-02
